x,y,MAX_REL_HUMIDITY,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,MIN_TEMPERATURE,ID,TOTAL_PRECIPITATION,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,MEAN_TEMPERATURE,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,LOCAL_YEAR,TOTAL_SNOW_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,PROVINCE_CODE,MAX_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_MONTH,LOCAL_DAY,STATION_NAME,MIN_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG
-79.4,43.666666666666664,72,,,-13.8,6158355.2024.1.19,0,49,,,-9.4,,27.4,,,2024,,,0,,,6158355,ON,-4.9,M,1,2024-01-19 00:00:00,,,M,1,19,TORONTO CITY,,
-79.4,43.666666666666664,70,,,-14.1,6158355.2024.1.20,0,60,,,-10.5,,28.5,,,2024,,,0,,,6158355,ON,-7,M,2,2024-01-20 00:00:00,,,M,1,20,TORONTO CITY,,
-79.4,43.666666666666664,71,,,-10.7,6158355.2024.1.21,0,49,,,-6,,24,,,2024,,,0,,,6158355,ON,-1.4,M,2,2024-01-21 00:00:00,,,M,1,21,TORONTO CITY,,
-79.4,43.666666666666664,85,,,-5.8,6158355.2024.1.22,0.7,54,,,-3,,21,,,2024,,,0,,,6158355,ON,-0.2,M,2,2024-01-22 00:00:00,,,M,1,22,TORONTO CITY,,
-79.4,43.666666666666664,94,,,-0.3,6158355.2024.1.23,8.1,80,,,1.1,,16.9,,,2024,,,0,,,6158355,ON,2.4,M,2,2024-01-23 00:00:00,,,M,1,23,TORONTO CITY,,
-79.4,43.666666666666664,96,,,0.9,6158355.2024.1.24,7.2,92,,,1.9,,16.1,,,2024,,,0,,,6158355,ON,3,M,2,2024-01-24 00:00:00,,,M,1,24,TORONTO CITY,,
-79.4,43.666666666666664,94,,,2,6158355.2024.1.25,0,88,,,3,,15,,,2024,,,0,,,6158355,ON,4.1,M,0,2024-01-25 00:00:00,,,M,1,25,TORONTO CITY,,
-79.4,43.666666666666664,92,,,2.1,6158355.2024.1.26,17.6,79,,,4.1,,13.9,,,2024,,,0,,,6158355,ON,6.1,M,0,2024-01-26 00:00:00,,,M,1,26,TORONTO CITY,,
-79.4,43.666666666666664,95,,,1.6,6158355.2024.1.27,0,80,,,2.8,,15.2,,,2024,,,0,,,6158355,ON,4,M,,2024-01-27 00:00:00,,,M,1,27,TORONTO CITY,,
-79.4,43.666666666666664,91,,,1.7,6158355.2024.1.28,0.2,70,,,2.7,,15.3,,,2024,,,0,,,6158355,ON,3.7,M,0,2024-01-28 00:00:00,,,M,1,28,TORONTO CITY,,
-79.4,43.666666666666664,81,,,0.1,6158355.2024.1.29,0,60,,,1.8,,16.2,,,2024,,,0,,,6158355,ON,3.6,M,,2024-01-29 00:00:00,,,M,1,29,TORONTO CITY,,
-79.4,43.666666666666664,83,,,0.7,6158355.2024.1.30,0,74,,,2,,16,,,2024,,,0,,,6158355,ON,3.2,M,,2024-01-30 00:00:00,,,M,1,30,TORONTO CITY,,
-79.4,43.666666666666664,86,,,2.4,6158355.2024.1.31,0,67,,,4,,14,,,2024,,,0,,,6158355,ON,5.6,M,,2024-01-31 00:00:00,,,M,1,31,TORONTO CITY,,
-79.4,43.666666666666664,88,,,3,6158355.2024.2.1,0,74,,,4.1,,13.9,,,2024,,,0,,,6158355,ON,5.2,M,,2024-02-01 00:00:00,,,M,2,1,TORONTO CITY,,
-79.4,43.666666666666664,82,,,-1.4,6158355.2024.2.2,0,55,,,1.7,,16.3,,,2024,,,0,,,6158355,ON,4.8,M,,2024-02-02 00:00:00,,,M,2,2,TORONTO CITY,,
-79.4,43.666666666666664,80,,,-2.7,6158355.2024.2.3,0,58,,,0.2,,17.8,,,2024,,,0,,,6158355,ON,3,M,,2024-02-03 00:00:00,,,M,2,3,TORONTO CITY,,
-79.4,43.666666666666664,89,,,-4,6158355.2024.2.4,0,55,,,0.5,,17.5,,,2024,,,0,,,6158355,ON,5.1,M,,2024-02-04 00:00:00,,,M,2,4,TORONTO CITY,,
-79.4,43.666666666666664,79,,,-0.5,6158355.2024.2.5,0,56,,,1.3,,16.7,,,2024,,,0,,,6158355,ON,3.1,M,,2024-02-05 00:00:00,,,M,2,5,TORONTO CITY,,
-79.4,43.666666666666664,68,,,-1.2,6158355.2024.2.6,0,48,,,1.4,,16.6,,,2024,,,0,,,6158355,ON,4,M,,2024-02-06 00:00:00,,,M,2,6,TORONTO CITY,,
-79.4,43.666666666666664,84,,,0.7,6158355.2024.2.7,0,61,,,2.5,,15.5,,,2024,,,0,,,6158355,ON,4.3,M,,2024-02-07 00:00:00,,,M,2,7,TORONTO CITY,,
-79.4,43.666666666666664,92,,,1.3,6158355.2024.2.8,0,47,,,5,,13,,,2024,,,0,,,6158355,ON,8.6,M,,2024-02-08 00:00:00,,,M,2,8,TORONTO CITY,,
-79.4,43.666666666666664,76,,,6.5,6158355.2024.2.9,0.8,57,,,11,,7,,,2024,,,0,,,6158355,ON,15.4,M,,2024-02-09 00:00:00,,,M,2,9,TORONTO CITY,,
-79.4,43.666666666666664,84,,,3.8,6158355.2024.2.10,0,52,,,7.6,,10.4,,,2024,,,0,,,6158355,ON,11.4,M,,2024-02-10 00:00:00,,,M,2,10,TORONTO CITY,,
-79.4,43.666666666666664,68,,,1.9,6158355.2024.2.11,0,59,,,2.9,,15.1,,,2024,,,0,,,6158355,ON,3.9,M,,2024-02-11 00:00:00,,,M,2,11,TORONTO CITY,,
-79.4,43.666666666666664,74,,,-0.3,6158355.2024.2.12,0,50,,,1.8,,16.2,,,2024,,,0,,,6158355,ON,3.9,M,,2024-02-12 00:00:00,,,M,2,12,TORONTO CITY,,
-79.4,43.666666666666664,73,,,-5.3,6158355.2024.2.13,0.1,52,,,-0.2,,18.2,,,2024,,,0,,,6158355,ON,4.9,M,,2024-02-13 00:00:00,,,M,2,13,TORONTO CITY,,
-79.4,43.666666666666664,69,,,-6.9,6158355.2024.2.14,0,42,,,-3.4,,21.4,,,2024,,,0,,,6158355,ON,0.2,M,,2024-02-14 00:00:00,,,M,2,14,TORONTO CITY,,
-79.4,43.666666666666664,93,,,-3.7,6158355.2024.2.15,6.4,58,,,-1.2,,19.2,,,2024,,,0,,,6158355,ON,1.2,M,,2024-02-15 00:00:00,,,M,2,15,TORONTO CITY,,
-79.4,43.666666666666664,78,,,-3.5,6158355.2024.2.16,0,53,,,-1.4,,19.4,,,2024,,,0,,,6158355,ON,0.6,M,8,2024-02-16 00:00:00,,,M,2,16,TORONTO CITY,,
-79.4,43.666666666666664,77,,,-6.9,6158355.2024.2.17,0.1,44,,,-4.7,,22.7,,,2024,,,0,,,6158355,ON,-2.4,M,5,2024-02-17 00:00:00,,,M,2,17,TORONTO CITY,,
-79.4,43.666666666666664,80,,,-5.6,6158355.2024.2.18,0.1,45,,,-2.4,,20.4,,,2024,,,0,,,6158355,ON,0.9,M,4,2024-02-18 00:00:00,,,M,2,18,TORONTO CITY,,
-79.4,43.666666666666664,67,,,-9,6158355.2024.2.19,0,45,,,-5.1,,23.1,,,2024,,,0,,,6158355,ON,-1.1,M,3,2024-02-19 00:00:00,,,M,2,19,TORONTO CITY,,
-79.4,43.666666666666664,73,,,-4.5,6158355.2024.2.20,0,38,,,-0.4,,18.4,,,2024,,,0,,,6158355,ON,3.7,M,3,2024-02-20 00:00:00,,,M,2,20,TORONTO CITY,,
-79.4,43.666666666666664,74,,,0.9,6158355.2024.2.21,0,44,,,5.3,,12.7,,,2024,,,0,,,6158355,ON,9.7,M,0,2024-02-21 00:00:00,,,M,2,21,TORONTO CITY,,
-79.4,43.666666666666664,89,,,4.5,6158355.2024.2.22,0,53,,,7.6,,10.4,,,2024,,,0,,,6158355,ON,10.7,M,,2024-02-22 00:00:00,,,M,2,22,TORONTO CITY,,
-79.4,43.666666666666664,86,,,-7.2,6158355.2024.2.23,0,38,,,1.9,,16.1,,,2024,,,0,,,6158355,ON,11,M,,2024-02-23 00:00:00,,,M,2,23,TORONTO CITY,,
-79.4,43.666666666666664,57,,,-11.9,6158355.2024.2.24,0,30,,,-7.8,,25.8,,,2024,,,0,,,6158355,ON,-3.8,M,,2024-02-24 00:00:00,,,M,2,24,TORONTO CITY,,
-79.4,43.666666666666664,74,,,-4.4,6158355.2024.2.25,0,43,,,0.8,,17.2,,,2024,,,0,,,6158355,ON,5.9,M,,2024-02-25 00:00:00,,,M,2,25,TORONTO CITY,,
-79.4,43.666666666666664,78,,,1.6,6158355.2024.2.26,0,35,,,5.2,,12.8,,,2024,,,0,,,6158355,ON,8.9,M,,2024-02-26 00:00:00,,,M,2,26,TORONTO CITY,,
-79.4,43.666666666666664,90,,,3.4,6158355.2024.2.27,17.9,54,,,8.2,,9.8,,,2024,,,0,,,6158355,ON,13,M,,2024-02-27 00:00:00,,,M,2,27,TORONTO CITY,,
-79.4,43.666666666666664,92,,,-4.6,6158355.2024.2.28,7.3,46,,,5.3,,12.7,,,2024,,,0,,,6158355,ON,15.2,M,,2024-02-28 00:00:00,,,M,2,28,TORONTO CITY,,
-79.4,43.666666666666664,63,,,-5.9,6158355.2024.2.29,0,40,,,-3.5,,21.5,,,2024,,,0,,,6158355,ON,-1.1,M,,2024-02-29 00:00:00,,,M,2,29,TORONTO CITY,,
-79.4,43.666666666666664,74,,,-2.9,6158355.2024.3.1,0,30,,,2.8,,15.2,,,2024,,,0,,,6158355,ON,8.5,M,,2024-03-01 00:00:00,,,M,3,1,TORONTO CITY,,
-79.4,43.666666666666664,93,,,5.3,6158355.2024.3.2,0.3,47,,,6.1,,11.9,,,2024,,,0,,,6158355,ON,7,M,,2024-03-02 00:00:00,,,M,3,2,TORONTO CITY,,
-79.4,43.666666666666664,94,,,5.3,6158355.2024.3.3,0,82,,,6.4,,11.6,,,2024,,,0,,,6158355,ON,7.6,M,,2024-03-03 00:00:00,,,M,3,3,TORONTO CITY,,
-79.4,43.666666666666664,92,,,5.1,6158355.2024.3.4,0,62,,,9.6,,8.4,,,2024,,,0,,,6158355,ON,14.2,M,,2024-03-04 00:00:00,,,M,3,4,TORONTO CITY,,
-79.4,43.666666666666664,88,,,7.8,6158355.2024.3.5,1.2,54,,,12,,6,,,2024,,,0,,,6158355,ON,16.2,M,,2024-03-05 00:00:00,,,M,3,5,TORONTO CITY,,
-79.4,43.666666666666664,92,,,4.1,6158355.2024.3.6,0.1,61,,,6.6,,11.4,,,2024,,,0,,,6158355,ON,9.1,M,,2024-03-06 00:00:00,,,M,3,6,TORONTO CITY,,
-79.4,43.666666666666664,62,,,2.6,6158355.2024.3.7,0,44,,,6.4,,11.6,,,2024,,,0,,,6158355,ON,10.2,M,,2024-03-07 00:00:00,,,M,3,7,TORONTO CITY,,
-79.4,43.666666666666664,79,,,3.8,6158355.2024.3.8,0.7,44,,,6.1,,11.9,,,2024,,,0,,,6158355,ON,8.4,M,,2024-03-08 00:00:00,,,M,3,8,TORONTO CITY,,
-79.4,43.666666666666664,92,,,4.4,6158355.2024.3.9,13.8,72,,,6.5,,11.5,,,2024,,,0,,,6158355,ON,8.6,M,,2024-03-09 00:00:00,,,M,3,9,TORONTO CITY,,
-79.4,43.666666666666664,81,,,-1.2,6158355.2024.3.10,0.1,55,,,1.7,,16.3,,,2024,,,0,,,6158355,ON,4.7,M,,2024-03-10 00:00:00,,,M,3,10,TORONTO CITY,,
-79.4,43.666666666666664,66,,,-0.8,6158355.2024.3.11,0,33,,,3.8,,14.2,,,2024,,,0,,,6158355,ON,8.4,M,,2024-03-11 00:00:00,,,M,3,11,TORONTO CITY,,
-79.4,43.666666666666664,75,,,2.6,6158355.2024.3.12,0,41,,,8.3,,9.7,,,2024,,,0,,,6158355,ON,14,M,,2024-03-12 00:00:00,,,M,3,12,TORONTO CITY,,
-79.4,43.666666666666664,78,,,5.9,6158355.2024.3.13,0,20,,,13.5,,4.5,,,2024,,,0,,,6158355,ON,21.1,M,,2024-03-13 00:00:00,,,M,3,13,TORONTO CITY,,
-79.4,43.666666666666664,89,,,6.4,6158355.2024.3.14,17.1,54,,,8.5,,9.5,,,2024,,,0,,,6158355,ON,10.6,M,,2024-03-14 00:00:00,,,M,3,14,TORONTO CITY,,
-79.4,43.666666666666664,87,,,2.2,6158355.2024.3.15,0,55,,,7,,11,,,2024,,,0,,,6158355,ON,11.8,M,,2024-03-15 00:00:00,,,M,3,15,TORONTO CITY,,
-79.4,43.666666666666664,82,,,1.3,6158355.2024.3.16,1.8,58,,,5.2,,12.8,,,2024,,,0,,,6158355,ON,9.2,M,,2024-03-16 00:00:00,,,M,3,16,TORONTO CITY,,
-79.4,43.666666666666664,80,,,-0.2,6158355.2024.3.17,0,46,,,3.6,,14.4,,,2024,,,0,,,6158355,ON,7.3,M,,2024-03-17 00:00:00,,,M,3,17,TORONTO CITY,,
-79.4,43.666666666666664,67,,,-1.3,6158355.2024.3.18,0.2,50,,,0.9,,17.1,,,2024,,,0,,,6158355,ON,3.1,M,,2024-03-18 00:00:00,,,M,3,18,TORONTO CITY,,
-79.4,43.666666666666664,90,,,-0.9,6158355.2024.3.19,2,58,,,0.6,,17.4,,,2024,,,0,,,6158355,ON,2.1,M,,2024-03-19 00:00:00,,,M,3,19,TORONTO CITY,,
-79.4,43.666666666666664,87,,,-4.3,6158355.2024.3.20,0.9,33,,,-0.9,,18.9,,,2024,,,0,,,6158355,ON,2.5,M,,2024-03-20 00:00:00,,,M,3,20,TORONTO CITY,,
-79.4,43.666666666666664,58,,,-5.6,6158355.2024.3.21,0,36,,,-2.8,,20.8,,,2024,,,0,,,6158355,ON,0.1,M,,2024-03-21 00:00:00,,,M,3,21,TORONTO CITY,,
-79.4,43.666666666666664,88,,,-5.6,6158355.2024.3.22,9.9,55,,,-3.9,,21.9,,,2024,,,0,,,6158355,ON,-2.2,M,,2024-03-22 00:00:00,,,M,3,22,TORONTO CITY,,
-79.4,43.666666666666664,81,,,-6.6,6158355.2024.3.23,0.1,42,,,-1.9,,19.9,,,2024,,,0,,,6158355,ON,2.9,M,10,2024-03-23 00:00:00,,,M,3,23,TORONTO CITY,,
-79.4,43.666666666666664,63,,,-5.4,6158355.2024.3.24,0,34,,,-2.4,,20.4,,,2024,,,0,,,6158355,ON,0.5,M,2,2024-03-24 00:00:00,,,M,3,24,TORONTO CITY,,
-79.4,43.666666666666664,66,,,0.2,6158355.2024.3.25,0,51,,,4,,14,,,2024,,,0,,,6158355,ON,7.7,M,,2024-03-25 00:00:00,,,M,3,25,TORONTO CITY,,
-79.4,43.666666666666664,91,,,6.2,6158355.2024.3.26,4.7,53,,,7.6,,10.4,,,2024,,,0,,,6158355,ON,9,M,,2024-03-26 00:00:00,,,M,3,26,TORONTO CITY,,
-79.4,43.666666666666664,86,,,3.6,6158355.2024.3.27,0.4,54,,,7.2,,10.8,,,2024,,,0,,,6158355,ON,10.7,M,,2024-03-27 00:00:00,,,M,3,27,TORONTO CITY,,
-79.4,43.666666666666664,60,,,1.7,6158355.2024.3.28,0,35,,,5.3,,12.7,,,2024,,,0,,,6158355,ON,8.8,M,,2024-03-28 00:00:00,,,M,3,28,TORONTO CITY,,
-79.4,43.666666666666664,68,,,0.5,6158355.2024.3.29,0,38,,,4.4,,13.6,,,2024,,,0,,,6158355,ON,8.3,M,,2024-03-29 00:00:00,,,M,3,29,TORONTO CITY,,
-79.4,43.666666666666664,76,,,-0.9,6158355.2024.3.30,0,38,,,3.3,,14.7,,,2024,,,0,,,6158355,ON,7.5,M,,2024-03-30 00:00:00,,,M,3,30,TORONTO CITY,,
-79.4,43.666666666666664,81,,,2,6158355.2024.3.31,0,51,,,5.3,,12.7,,,2024,,,0,,,6158355,ON,8.6,M,,2024-03-31 00:00:00,,,M,3,31,TORONTO CITY,,
